,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season,foul_committed_penalty,foul_won_penalty,miscontrol_aerial_won,pass_deflected,50_50,dribble_nutmeg,foul_committed_offensive,injury_stoppage_in_chain,pass_miscommunication,block_offensive,block_save_block,shot_redirect,bad_behaviour_card,goalkeeper_shot_saved_to_post,shot_saved_to_post,shot_open_goal,goalkeeper_shot_saved_off_target,shot_saved_off_target,clearance_other,goalkeeper_punched_out,goalkeeper_success_in_play,dribble_no_touch,half_end_early_video_end,goalkeeper_lost_in_play,goalkeeper_success_out,half_start_late_video_start,shot_follows_dribble,goalkeeper_lost_out,player_off_permanent,goalkeeper_saved_to_post
4626,,,,,,,,,,,,,,,,1.048018,,,,,,,,,,,,0ad2c052-a927-4544-835f-2ca50713b924,4074,,"[102.3, 34.5]",68341,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,179,Recreativo Huelva,1220,['61bc1b7c-8bca-4cf4-83ff-9137330c99df'],1,,Left Foot,,"[120.0, 42.1, 0.7]",,"[{'location': [113.0, 37.1], 'player': {'id': 26079, 'name': 'Javier López Vallejo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 45.5], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.5, 47.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 40.4], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 36.5], 'player': {'id': 26082, 'name': 'Juan Merino Ruíz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 40.3], 'player': {'id': 15656, 'name': 'Roberto Luis Gaspar de Deus Severo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 42.3], 'player': {'id': 25848, 'name': 'César Arzo Amposta'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 52.0], 'player': {'id': 26076, 'name': 'Daniel Bautista Pina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 36.6], 'player': {'id': 26077, 'name': 'Antonio Jesús Vázquez Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Goal,0.14739461,Normal,Open Play,,,,,,Barcelona,217,00:41:01.114,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,,,,,,,,,,,,,,,,0.1357,,,,,,,,,,,,1e0b6245-f59c-4153-91a2-2895e5cc6b85,494,,"[97.5, 51.3]",69175,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,"['8a325246-4e80-4140-8e7e-deff2ddaec96', '90e055e8-4b7f-42c8-bc97-23ab1cb9b1c9']",22,,Left Foot,,"[100.2, 49.9]",,"[{'location': [101.1, 52.4], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 31.8], 'player': {'id': 25947, 'name': 'Fabián Larry Estoyanoff Poggio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 35.2], 'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 35.8], 'player': {'id': 26214, 'name': 'Julián de Guzmán'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 49.5], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 49.8], 'player': {'id': 19758, 'name': 'Jorge Manuel Almeida Gomes de Andrade'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 29.6], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.9, 34.2], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 51.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 39.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.6, 40.7], 'player': {'id': 26146, 'name': 'Dudú Aouate'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 43.9], 'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 57.1], 'player': {'id': 26212, 'name': 'Cristian Hidalgo González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Blocked,0.028352251,Normal,Open Play,,,,,,Barcelona,217,00:09:22.241,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,,,,,,,,,,,,,,,,0.4861,,,,,,,,,,,,33ea69e7-b5f4-457f-a1f2-3dd26d0ae2e5,1798,,"[111.3, 36.4]",69175,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['64240a86-7b88-4894-b62b-b215572ebd00'],21,,Left Foot,,"[120.0, 36.7, 2.0]",,"[{'location': [104.6, 39.4], 'player': {'id': 19758, 'name': 'Jorge Manuel Almeida Gomes de Andrade'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 40.4], 'player': {'id': 20134, 'name': 'Joan Capdevila Méndez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 38.1], 'player': {'id': 26146, 'name': 'Dudú Aouate'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",61069e6d-902c-4f2b-85b7-90e0bfeb1ba1,True,Goal,0.42423213,Normal,Open Play,,,,,,Barcelona,217,00:44:21.694,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,,,,,,,,,,,,,,,,0.482332,,,,,,,,,,,,277f083c-51e7-472b-91b4-b592665765cb,993,,"[107.5, 28.0]",69179,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,53,Barcelona,217,"['bc661050-20ff-4c92-9d04-2ccd1c1583df', 'f077b95a-06a6-4964-bf22-6c4dc51945c1']",41,,Left Foot,,"[114.4, 36.0, 0.5]",,"[{'location': [104.3, 34.0], 'player': {'id': 24520, 'name': 'Alberto Zapater Arjol'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 37.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 37.9], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 47.6], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 28.9], 'player': {'id': 26022, 'name': 'Carlos Andrés Diogo Enseñat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 36.6], 'player': {'id': 25917, 'name': 'César Sánchez Domínguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 37.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [107.9, 40.1], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f0476800-340d-4e82-8599-9bfe06954dee,,Saved,0.04107358,Normal,Open Play,,,,,,Barcelona,217,00:22:41.835,Shot,True,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,,,,,,,,,,,,,,,,0.1893,,,,,,,,,,,,0f9e761b-6989-45c7-8ed8-60d8d14ef633,3097,,"[114.8, 43.6]",69179,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,187,Barcelona,217,['0ca440ac-f7af-40df-b2c1-82c049dcfcef'],45,,Left Foot,,"[119.2, 41.8, 0.6]",True,"[{'location': [115.2, 39.7], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.3, 30.6], 'player': {'id': 6767, 'name': 'Sergio García De La Fuente'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.7, 38.6], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 43.2], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 41.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 41.2], 'player': {'id': 25917, 'name': 'César Sánchez Domínguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 27.8], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.8, 47.7], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,0.30960956,Half Volley,Open Play,,,,,,Barcelona,217,00:28:45.035,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,,,,,,,,,,,,,,,,0.2968,,,,,,,,,,,,d95d5ead-160d-4668-9319-f344d33cb2cd,1346,,"[113.7, 62.1]",69159,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,63,Barcelona,217,"['45b679cf-bef2-4c12-9c78-1b938234e7f6', '75aefc4e-5f82-4ea4-9254-e6db7db25081']",40,,Left Foot,,"[116.3, 51.6]",,"[{'location': [105.2, 41.7], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 43.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 46.2], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.2, 55.1], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.5, 43.9], 'player': {'id': 25995, 'name': 'Juan Fernando Arango Sáenz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.8, 34.1], 'player': {'id': 26200, 'name': 'Héctor Berenguel del Piño'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 39.9], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 34.3], 'player': {'id': 26444, 'name': 'Sergio Martínez Ballesteros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 45.2], 'player': {'id': 26446, 'name': 'Guillermo Ariel Pereyra'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 44.8], 'player': {'id': 25992, 'name': 'José Carlos de Araújo Nunes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 41.6], 'player': {'id': 26201, 'name': 'Fernando Varela Ramos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.0, 49.2], 'player': {'id': 19771, 'name': 'Angelos Basinas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.3, 51.6], 'player': {'id': 26121, 'name': 'Ariel Miguel Santiago Ibagaza'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.3, 51.6], 'player': {'id': 25997, 'name': 'Jonás Manuel Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.3, 42.8], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 33.6], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.0074054915,Normal,Free Kick,,,,,,Barcelona,217,00:31:40.160,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,,,,,,,,,,,,,,,,0.84565,,,,,,,,,,,,7c45a052-b5c8-43a4-9390-d389cd2f2084,2040,,"[102.1, 52.7]",69159,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,102,Barcelona,217,"['8fd51f5c-a8bd-4cd5-978b-f33154d38d04', 'a2313366-60a2-484b-a3a1-6149256cb0b9']",53,,Left Foot,,"[116.2, 43.7, 0.5]",,"[{'location': [107.0, 24.6], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 37.3], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 46.0], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.6, 42.2], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 37.9], 'player': {'id': 26200, 'name': 'Héctor Berenguel del Piño'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 35.4], 'player': {'id': 25997, 'name': 'Jonás Manuel Gutiérrez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.9, 52.6], 'player': {'id': 25992, 'name': 'José Carlos de Araújo Nunes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 43.7], 'player': {'id': 26444, 'name': 'Sergio Martínez Ballesteros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 65.2], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.6, 56.6], 'player': {'id': 26201, 'name': 'Fernando Varela Ramos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.5, 56.0], 'player': {'id': 19771, 'name': 'Angelos Basinas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 46.8], 'player': {'id': 26446, 'name': 'Guillermo Ariel Pereyra'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",ce6469d1-9ffe-49af-bac0-e6a5b88d9314,,Saved,0.07690114,Normal,Open Play,,,,,,Barcelona,217,00:02:53.849,Shot,True,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,,,,,,,,,,,,,,,,0.276246,,,,,,,,,,,,afca0f0c-c469-48b3-8980-308ba7f5051a,3499,,"[107.4, 42.0]",69159,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,186,Barcelona,217,"['56fcc8df-4540-4aa6-b1c7-d0b3fcf0442a', '84faf8af-1918-47ee-ae40-41cc64579eb2']",30,,Left Foot,,"[120.0, 36.3, 3.5]",,"[{'location': [99.3, 34.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.1, 67.5], 'player': {'id': 25962, 'name': 'Javier Pedro Saviola Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.5, 32.5], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.6, 32.6], 'player': {'id': 25997, 'name': 'Jonás Manuel Gutiérrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.4, 41.2], 'player': {'id': 26200, 'name': 'Héctor Berenguel del Piño'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 40.0], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 43.3], 'player': {'id': 26444, 'name': 'Sergio Martínez Ballesteros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 49.6], 'player': {'id': 26446, 'name': 'Guillermo Ariel Pereyra'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 59.8], 'player': {'id': 25992, 'name': 'José Carlos de Araújo Nunes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 62.5], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 56.2], 'player': {'id': 26201, 'name': 'Fernando Varela Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",00aca95c-d5fd-4077-889d-af01189daa29,,Off T,0.06799393,Normal,Open Play,,,,,,Barcelona,217,00:38:30.897,Shot,True,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,,,,,,,,,,,,,,,,0.6411,,,,,,,,,,,,a471a635-3d02-4649-8f50-cdc347908f9d,796,,"[95.3, 42.4]",69155,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,['ee788c21-1aad-407c-9718-0e78f980a489'],51,,Left Foot,,"[114.0, 39.4, 0.2]",True,"[{'location': [105.5, 31.4], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.6, 38.0], 'player': {'id': 25937, 'name': 'Javier Rodríguez Venta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.3, 48.3], 'player': {'id': 26418, 'name': 'José Enrique de la Sánchez Diaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.1, 38.8], 'player': {'id': 25939, 'name': 'José Joaquín Moreno Verdú'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 43.8], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.6, 42.5], 'player': {'id': 26194, 'name': 'Pascal Cygan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 40.5], 'player': {'id': 26196, 'name': 'Fabricio Fabio Fuentes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 39.6], 'player': {'id': 25936, 'name': 'Mario Sebastián Viera Galain'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.05437806,Normal,Open Play,,,,,,Barcelona,217,00:17:51.737,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665,,,,,,,,,,,,,,,,0.4108,,,,,,,,,,,,54de5155-24a6-4280-b412-5763504cbbaa,3099,,"[113.1, 41.6]",69156,89,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,191,Barcelona,217,['d5b975c1-2ec1-4f83-8ddf-ebeb43c31dea'],14,,Left Foot,,"[120.0, 40.7, 2.8]",True,"[{'location': [103.3, 32.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 33.8], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 22.1], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 42.6], 'player': {'id': 26426, 'name': 'Luis Manuel Rubiales Béjar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 37.6], 'player': {'id': 25887, 'name': 'José Alejandro Suárez Martín'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 39.9], 'player': {'id': 13817, 'name': 'José Francisco Molina Jiménez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f19cd4c9-743d-408a-add1-07c9aa6b0e49,,Post,0.43383035,Normal,Open Play,,,,,,Barcelona,217,00:44:14.552,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857,,,,,,,,,,,,,,,,0.9248,,,,,,,,,,,,9b2b57bc-1c75-4bf9-916b-83d09d02bcfe,2021,,"[100.5, 49.6]",69160,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,['fed54105-9563-4600-be44-2d1497e852c6'],9,,Left Foot,,"[120.0, 34.4, 0.2]",,"[{'location': [100.0, 29.5], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 50.1], 'player': {'id': 26445, 'name': 'Víctor Rubén López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 47.3], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 32.2], 'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 40.4], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.4, 41.5], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e20a2466-a529-407b-891f-cc1c992d357b,,Off T,0.102155015,Normal,Open Play,,,,,,Barcelona,217,00:04:09.152,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5858,,,,,,,,,,,,,,,,0.859801,,,,,,,,,,,,39ab95a8-b53e-40b9-b2d9-fdf7b4cc1a53,2999,,"[107.9, 49.6]",69160,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,186,Barcelona,217,['d6418df8-e253-491e-9295-8304779ce1c4'],19,,Left Foot,,"[120.0, 34.5, 0.2]",,"[{'location': [107.5, 52.9], 'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 49.2], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.1, 49.4], 'player': {'id': 26445, 'name': 'Víctor Rubén López'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 46.8], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 34.0], 'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 24.3], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 46.3], 'player': {'id': 26441, 'name': 'Daniel Estrada Agirrezablaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 62.7], 'player': {'id': 26449, 'name': 'Mikel Aranburu Eizagirre'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 43.9], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b823fa40-4dfb-40dd-a50d-768e5222c5b6,,Off T,0.09527301,Normal,Open Play,,,,,,Barcelona,217,00:35:19.752,Shot,,2006/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
